EpiWeek,Country,District,EpiCaseDef,Gender,Age,Value
2014-W29,Guinea,Gueckedou,Confirmed,Female,26,0
2014-W30,Guinea,Gueckedou,Confirmed,Female,26,0
2014-W31,Guinea,Gueckedou,Confirmed,Female,26,0
2014-W32,Guinea,Gueckedou,Confirmed,Female,26,0
2014-W33,Guinea,Gueckedou,Confirmed,Female,26,0
2014-W34,Guinea,Gueckedou,Confirmed,Female,26,0
2014-W35,Guinea,Gueckedou,Confirmed,Female,26,0
2014-W36,Guinea,Gueckedou,Confirmed,Female,26,0
2014-W37,Guinea,Gueckedou,Confirmed,Female,26,0
2014-W38,Guinea,Gueckedou,Confirmed,Female,26,0
2014-W39,Guinea,Gueckedou,Confirmed,Female,26,0
NA,Guinea,Gueckedou,Confirmed,Female,26,0
2014-W01,Guinea,Boffa,Confirmed,Male,3,0
2014-W02,Guinea,Boffa,Confirmed,Male,3,0
2014-W04,Guinea,Boffa,Confirmed,Male,3,0
2014-W05,Guinea,Boffa,Confirmed,Male,3,0
2014-W06,Guinea,Boffa,Confirmed,Male,3,0
2014-W07,Guinea,Boffa,Confirmed,Male,3,0
2014-W08,Guinea,Boffa,Confirmed,Male,3,0
2014-W09,Guinea,Boffa,Confirmed,Male,3,0
2014-W10,Guinea,Boffa,Confirmed,Male,3,0
2014-W11,Guinea,Boffa,Confirmed,Male,3,0
2014-W12,Guinea,Boffa,Confirmed,Male,3,0
2014-W13,Guinea,Boffa,Confirmed,Male,3,0
2014-W14,Guinea,Boffa,Confirmed,Male,3,0
2014-W15,Guinea,Boffa,Confirmed,Male,3,0
2014-W16,Guinea,Boffa,Confirmed,Male,3,0
2014-W17,Guinea,Boffa,Confirmed,Male,3,0
2014-W18,Guinea,Boffa,Confirmed,Male,3,0
2014-W19,Guinea,Boffa,Confirmed,Male,3,0
2014-W20,Guinea,Boffa,Confirmed,Male,3,0
2014-W21,Guinea,Boffa,Confirmed,Male,3,0
2014-W22,Guinea,Boffa,Confirmed,Male,3,1
2014-W23,Guinea,Boffa,Confirmed,Male,3,1
2014-W24,Guinea,Boffa,Confirmed,Male,3,0
2014-W25,Guinea,Boffa,Confirmed,Male,3,0
2014-W26,Guinea,Boffa,Confirmed,Male,3,0
2014-W27,Guinea,Boffa,Confirmed,Male,3,0
2014-W28,Guinea,Boffa,Confirmed,Male,3,0
2014-W29,Guinea,Boffa,Confirmed,Male,3,0
2014-W30,Guinea,Boffa,Confirmed,Male,3,0
2014-W31,Guinea,Boffa,Confirmed,Male,3,0
2014-W32,Guinea,Boffa,Confirmed,Male,3,0
2014-W33,Guinea,Boffa,Confirmed,Male,3,0
2014-W34,Guinea,Boffa,Confirmed,Male,3,0
2014-W35,Guinea,Boffa,Confirmed,Male,3,0
2014-W36,Guinea,Boffa,Confirmed,Male,3,0
2014-W37,Guinea,Boffa,Confirmed,Male,3,0
2014-W38,Guinea,Boffa,Confirmed,Male,3,0
2014-W39,Guinea,Boffa,Confirmed,Male,3,0
NA,Guinea,Boffa,Confirmed,Male,3,0
2014-W01,Guinea,Gueckedou,Confirmed,Female,27,0
2014-W02,Guinea,Gueckedou,Confirmed,Female,27,0
2014-W04,Guinea,Gueckedou,Confirmed,Female,27,0
2014-W05,Guinea,Gueckedou,Confirmed,Female,27,0
2014-W06,Guinea,Gueckedou,Confirmed,Female,27,0
2014-W07,Guinea,Gueckedou,Confirmed,Female,27,0
2014-W08,Guinea,Gueckedou,Confirmed,Female,27,0
2014-W09,Guinea,Gueckedou,Confirmed,Female,27,0
2014-W10,Guinea,Gueckedou,Confirmed,Female,27,0
2014-W11,Guinea,Gueckedou,Confirmed,Female,27,0
2014-W12,Guinea,Gueckedou,Confirmed,Female,27,0
2014-W13,Guinea,Gueckedou,Confirmed,Female,27,0
2014-W14,Guinea,Gueckedou,Confirmed,Female,27,0
2014-W15,Guinea,Gueckedou,Confirmed,Female,27,0
2014-W16,Guinea,Gueckedou,Confirmed,Female,27,1
2014-W17,Guinea,Gueckedou,Confirmed,Female,27,0
2014-W18,Guinea,Gueckedou,Confirmed,Female,27,0
2014-W19,Guinea,Gueckedou,Confirmed,Female,27,0
2014-W20,Guinea,Gueckedou,Confirmed,Female,27,0
2014-W21,Guinea,Gueckedou,Confirmed,Female,27,0
2014-W22,Guinea,Gueckedou,Confirmed,Female,27,0
2014-W23,Guinea,Gueckedou,Confirmed,Female,27,0
2014-W24,Guinea,Gueckedou,Confirmed,Female,27,1
2014-W25,Guinea,Gueckedou,Confirmed,Female,27,0
2014-W26,Guinea,Gueckedou,Confirmed,Female,27,0
2014-W27,Guinea,Gueckedou,Confirmed,Female,27,0
2014-W28,Guinea,Gueckedou,Confirmed,Female,27,0
2014-W29,Guinea,Gueckedou,Confirmed,Female,27,0
2014-W30,Guinea,Gueckedou,Confirmed,Female,27,0
2014-W31,Guinea,Gueckedou,Confirmed,Female,27,0
2014-W32,Guinea,Gueckedou,Confirmed,Female,27,0
2014-W33,Guinea,Gueckedou,Confirmed,Female,27,0
2014-W34,Guinea,Gueckedou,Confirmed,Female,27,0
2014-W35,Guinea,Gueckedou,Confirmed,Female,27,0
2014-W36,Guinea,Gueckedou,Confirmed,Female,27,0
2014-W37,Guinea,Gueckedou,Confirmed,Female,27,0
2014-W38,Guinea,Gueckedou,Confirmed,Female,27,0
2014-W39,Guinea,Gueckedou,Confirmed,Female,27,0
NA,Guinea,Gueckedou,Confirmed,Female,27,0
2014-W01,Guinea,Gueckedou,Confirmed,Female,28,0
2014-W02,Guinea,Gueckedou,Confirmed,Female,28,0
2014-W04,Guinea,Gueckedou,Confirmed,Female,28,0
2014-W05,Guinea,Gueckedou,Confirmed,Female,28,0
2014-W06,Guinea,Gueckedou,Confirmed,Female,28,0
2014-W07,Guinea,Gueckedou,Confirmed,Female,28,0
2014-W08,Guinea,Gueckedou,Confirmed,Female,28,0
2014-W09,Guinea,Gueckedou,Confirmed,Female,28,0
2014-W10,Guinea,Gueckedou,Confirmed,Female,28,0
2014-W11,Guinea,Gueckedou,Confirmed,Female,28,0
2014-W12,Guinea,Gueckedou,Confirmed,Female,28,0
2014-W13,Guinea,Gueckedou,Confirmed,Female,28,0
2014-W14,Guinea,Gueckedou,Confirmed,Female,28,0
2014-W15,Guinea,Gueckedou,Confirmed,Female,28,0
2014-W16,Guinea,Gueckedou,Confirmed,Female,28,0
2014-W17,Guinea,Gueckedou,Confirmed,Female,28,0
2014-W18,Guinea,Gueckedou,Confirmed,Female,28,0
2014-W19,Guinea,Gueckedou,Confirmed,Female,28,0
2014-W20,Guinea,Gueckedou,Confirmed,Female,28,0
2014-W21,Guinea,Gueckedou,Confirmed,Female,28,0
2014-W22,Guinea,Gueckedou,Confirmed,Female,28,0
2014-W23,Guinea,Gueckedou,Confirmed,Female,28,0
2014-W24,Guinea,Gueckedou,Confirmed,Female,28,2
2014-W25,Guinea,Gueckedou,Confirmed,Female,28,0
2014-W26,Guinea,Gueckedou,Confirmed,Female,28,0
2014-W27,Guinea,Gueckedou,Confirmed,Female,28,0
2014-W28,Guinea,Gueckedou,Confirmed,Female,28,0
2014-W29,Guinea,Gueckedou,Confirmed,Female,28,1
2014-W30,Guinea,Gueckedou,Confirmed,Female,28,0
2014-W31,Guinea,Gueckedou,Confirmed,Female,28,0
2014-W32,Guinea,Gueckedou,Confirmed,Female,28,0
2014-W33,Guinea,Gueckedou,Confirmed,Female,28,0
2014-W34,Guinea,Gueckedou,Confirmed,Female,28,0
2014-W35,Guinea,Gueckedou,Confirmed,Female,28,0
2014-W36,Guinea,Gueckedou,Confirmed,Female,28,0
2014-W37,Guinea,Gueckedou,Confirmed,Female,28,0
2014-W38,Guinea,Gueckedou,Confirmed,Female,28,0
2014-W39,Guinea,Gueckedou,Confirmed,Female,28,0
NA,Guinea,Gueckedou,Confirmed,Female,28,0
2014-W01,Guinea,Gueckedou,Confirmed,Female,3,0
2014-W02,Guinea,Gueckedou,Confirmed,Female,3,0
2014-W04,Guinea,Gueckedou,Confirmed,Female,3,0
2014-W05,Guinea,Gueckedou,Confirmed,Female,3,0
2014-W06,Guinea,Gueckedou,Confirmed,Female,3,0
2014-W07,Guinea,Gueckedou,Confirmed,Female,3,0
2014-W08,Guinea,Gueckedou,Confirmed,Female,3,0
2014-W09,Guinea,Gueckedou,Confirmed,Female,3,0
2014-W10,Guinea,Gueckedou,Confirmed,Female,3,0
2014-W11,Guinea,Gueckedou,Confirmed,Female,3,0
2014-W12,Guinea,Gueckedou,Confirmed,Female,3,0
2014-W13,Guinea,Gueckedou,Confirmed,Female,3,0
2014-W14,Guinea,Gueckedou,Confirmed,Female,3,0
2014-W15,Guinea,Gueckedou,Confirmed,Female,3,1
2014-W16,Guinea,Gueckedou,Confirmed,Female,3,0
2014-W17,Guinea,Gueckedou,Confirmed,Female,3,1
2014-W18,Guinea,Gueckedou,Confirmed,Female,3,0
2014-W19,Guinea,Gueckedou,Confirmed,Female,3,0
2014-W20,Guinea,Gueckedou,Confirmed,Female,3,0
2014-W21,Guinea,Gueckedou,Confirmed,Female,3,1
2014-W22,Guinea,Gueckedou,Confirmed,Female,3,0
2014-W23,Guinea,Gueckedou,Confirmed,Female,3,0
2014-W24,Guinea,Gueckedou,Confirmed,Female,3,2
2014-W25,Guinea,Gueckedou,Confirmed,Female,3,0
2014-W26,Guinea,Gueckedou,Confirmed,Female,3,1
2014-W27,Guinea,Gueckedou,Confirmed,Female,3,0
2014-W28,Guinea,Gueckedou,Confirmed,Female,3,0
2014-W29,Guinea,Gueckedou,Confirmed,Female,3,0
2014-W30,Guinea,Gueckedou,Confirmed,Female,3,1
2014-W31,Guinea,Gueckedou,Confirmed,Female,3,0
2014-W32,Guinea,Gueckedou,Confirmed,Female,3,0
2014-W33,Guinea,Gueckedou,Confirmed,Female,3,0
2014-W34,Guinea,Gueckedou,Confirmed,Female,3,0
2014-W35,Guinea,Gueckedou,Confirmed,Female,3,0
2014-W36,Guinea,Gueckedou,Confirmed,Female,3,0
2014-W37,Guinea,Gueckedou,Confirmed,Female,3,0
2014-W38,Guinea,Gueckedou,Confirmed,Female,3,0
2014-W39,Guinea,Gueckedou,Confirmed,Female,3,0
NA,Guinea,Gueckedou,Confirmed,Female,3,0
2014-W01,Guinea,Gueckedou,Confirmed,Female,32,0
2014-W02,Guinea,Gueckedou,Confirmed,Female,32,0
2014-W04,Guinea,Gueckedou,Confirmed,Female,32,0
2014-W05,Guinea,Gueckedou,Confirmed,Female,32,0
2014-W06,Guinea,Gueckedou,Confirmed,Female,32,0
2014-W07,Guinea,Gueckedou,Confirmed,Female,32,0
2014-W08,Guinea,Gueckedou,Confirmed,Female,32,0
2014-W09,Guinea,Gueckedou,Confirmed,Female,32,0
2014-W10,Guinea,Gueckedou,Confirmed,Female,32,0
2014-W11,Guinea,Gueckedou,Confirmed,Female,32,0
2014-W12,Guinea,Gueckedou,Confirmed,Female,32,0
2014-W13,Guinea,Gueckedou,Confirmed,Female,32,0
2014-W14,Guinea,Gueckedou,Confirmed,Female,32,0
2014-W15,Guinea,Gueckedou,Confirmed,Female,32,0
2014-W16,Guinea,Gueckedou,Confirmed,Female,32,0
2014-W17,Guinea,Gueckedou,Confirmed,Female,32,0
2014-W18,Guinea,Gueckedou,Confirmed,Female,32,0
2014-W19,Guinea,Gueckedou,Confirmed,Female,32,1
2014-W20,Guinea,Gueckedou,Confirmed,Female,32,0
2014-W21,Guinea,Gueckedou,Confirmed,Female,32,0
2014-W22,Guinea,Gueckedou,Confirmed,Female,32,0
2014-W23,Guinea,Gueckedou,Confirmed,Female,32,0
2014-W24,Guinea,Gueckedou,Confirmed,Female,32,0
2014-W25,Guinea,Gueckedou,Confirmed,Female,32,0
2014-W26,Guinea,Gueckedou,Confirmed,Female,32,0
2014-W27,Guinea,Gueckedou,Confirmed,Female,32,0
2014-W28,Guinea,Gueckedou,Confirmed,Female,32,0
2014-W29,Guinea,Gueckedou,Confirmed,Female,32,0
2014-W30,Guinea,Gueckedou,Confirmed,Female,32,0
2014-W31,Guinea,Gueckedou,Confirmed,Female,32,0
2014-W32,Guinea,Gueckedou,Confirmed,Female,32,1
2014-W33,Guinea,Gueckedou,Confirmed,Female,32,0
2014-W34,Guinea,Gueckedou,Confirmed,Female,32,0
2014-W35,Guinea,Gueckedou,Confirmed,Female,32,0
2014-W36,Guinea,Gueckedou,Confirmed,Female,32,0
2014-W37,Guinea,Gueckedou,Confirmed,Female,32,0
2014-W38,Guinea,Gueckedou,Confirmed,Female,32,0
2014-W39,Guinea,Gueckedou,Confirmed,Female,32,0
NA,Guinea,Gueckedou,Confirmed,Female,32,0
2014-W01,Guinea,Gueckedou,Confirmed,Female,33,0
2014-W02,Guinea,Gueckedou,Confirmed,Female,33,0
2014-W04,Guinea,Gueckedou,Confirmed,Female,33,0
2014-W05,Guinea,Gueckedou,Confirmed,Female,33,0
2014-W06,Guinea,Gueckedou,Confirmed,Female,33,0
2014-W07,Guinea,Gueckedou,Confirmed,Female,33,0
2014-W08,Guinea,Gueckedou,Confirmed,Female,33,0
2014-W09,Guinea,Gueckedou,Confirmed,Female,33,0
2014-W10,Guinea,Gueckedou,Confirmed,Female,33,0
2014-W11,Guinea,Gueckedou,Confirmed,Female,33,1
2014-W12,Guinea,Gueckedou,Confirmed,Female,33,0
2014-W13,Guinea,Gueckedou,Confirmed,Female,33,0
2014-W14,Guinea,Gueckedou,Confirmed,Female,33,0
2014-W15,Guinea,Gueckedou,Confirmed,Female,33,0
2014-W16,Guinea,Gueckedou,Confirmed,Female,33,1
2014-W17,Guinea,Gueckedou,Confirmed,Female,33,0
2014-W18,Guinea,Gueckedou,Confirmed,Female,33,0
2014-W19,Guinea,Gueckedou,Confirmed,Female,33,0
2014-W20,Guinea,Gueckedou,Confirmed,Female,33,0
2014-W21,Guinea,Gueckedou,Confirmed,Female,33,0
2014-W22,Guinea,Gueckedou,Confirmed,Female,33,0
2014-W23,Guinea,Gueckedou,Confirmed,Female,33,1
2014-W24,Guinea,Gueckedou,Confirmed,Female,33,0
2014-W25,Guinea,Gueckedou,Confirmed,Female,33,0
2014-W26,Guinea,Gueckedou,Confirmed,Female,33,0
2014-W27,Guinea,Gueckedou,Confirmed,Female,33,0
2014-W28,Guinea,Gueckedou,Confirmed,Female,33,0
2014-W29,Guinea,Gueckedou,Confirmed,Female,33,0
2014-W30,Guinea,Gueckedou,Confirmed,Female,33,1
2014-W31,Guinea,Gueckedou,Confirmed,Female,33,0
2014-W32,Guinea,Gueckedou,Confirmed,Female,33,0
2014-W33,Guinea,Gueckedou,Confirmed,Female,33,0
2014-W34,Guinea,Gueckedou,Confirmed,Female,33,0
2014-W35,Guinea,Gueckedou,Confirmed,Female,33,0
2014-W36,Guinea,Gueckedou,Confirmed,Female,33,0
2014-W37,Guinea,Gueckedou,Confirmed,Female,33,0
2014-W38,Guinea,Gueckedou,Confirmed,Female,33,0
2014-W39,Guinea,Gueckedou,Confirmed,Female,33,0
NA,Guinea,Gueckedou,Confirmed,Female,33,0
2014-W01,Guinea,Gueckedou,Confirmed,Female,35,0
2014-W02,Guinea,Gueckedou,Confirmed,Female,35,0
2014-W04,Guinea,Gueckedou,Confirmed,Female,35,0
2014-W05,Guinea,Gueckedou,Confirmed,Female,35,0
2014-W06,Guinea,Gueckedou,Confirmed,Female,35,0
2014-W07,Guinea,Gueckedou,Confirmed,Female,35,0
2014-W08,Guinea,Gueckedou,Confirmed,Female,35,0
2014-W09,Guinea,Gueckedou,Confirmed,Female,35,0
2014-W10,Guinea,Gueckedou,Confirmed,Female,35,0
2014-W11,Guinea,Gueckedou,Confirmed,Female,35,1
2014-W12,Guinea,Gueckedou,Confirmed,Female,35,1
2014-W13,Guinea,Gueckedou,Confirmed,Female,35,0
2014-W14,Guinea,Gueckedou,Confirmed,Female,35,0
2014-W15,Guinea,Gueckedou,Confirmed,Female,35,0
2014-W16,Guinea,Gueckedou,Confirmed,Female,35,0
2014-W17,Guinea,Gueckedou,Confirmed,Female,35,1
2014-W18,Guinea,Gueckedou,Confirmed,Female,35,0
2014-W19,Guinea,Gueckedou,Confirmed,Female,35,1
2014-W20,Guinea,Gueckedou,Confirmed,Female,35,0
2014-W21,Guinea,Gueckedou,Confirmed,Female,35,0
2014-W22,Guinea,Gueckedou,Confirmed,Female,35,0
2014-W23,Guinea,Gueckedou,Confirmed,Female,35,0
2014-W24,Guinea,Gueckedou,Confirmed,Female,35,0
2014-W25,Guinea,Gueckedou,Confirmed,Female,35,0
2014-W26,Guinea,Gueckedou,Confirmed,Female,35,0
2014-W27,Guinea,Gueckedou,Confirmed,Female,35,0
2014-W28,Guinea,Gueckedou,Confirmed,Female,35,0
2014-W29,Guinea,Gueckedou,Confirmed,Female,35,0
2014-W30,Guinea,Gueckedou,Confirmed,Female,35,0
2014-W31,Guinea,Gueckedou,Confirmed,Female,35,1
2014-W32,Guinea,Gueckedou,Confirmed,Female,35,1
2014-W33,Guinea,Gueckedou,Confirmed,Female,35,0
2014-W34,Guinea,Gueckedou,Confirmed,Female,35,0
2014-W35,Guinea,Gueckedou,Confirmed,Female,35,0
2014-W36,Guinea,Gueckedou,Confirmed,Female,35,0
2014-W37,Guinea,Gueckedou,Confirmed,Female,35,0
2014-W38,Guinea,Gueckedou,Confirmed,Female,35,0
2014-W39,Guinea,Gueckedou,Confirmed,Female,35,0
NA,Guinea,Gueckedou,Confirmed,Female,35,0
2014-W01,Guinea,Gueckedou,Confirmed,Female,36,0
2014-W02,Guinea,Gueckedou,Confirmed,Female,36,0
2014-W04,Guinea,Gueckedou,Confirmed,Female,36,0
2014-W05,Guinea,Gueckedou,Confirmed,Female,36,0
2014-W06,Guinea,Gueckedou,Confirmed,Female,36,0
2014-W07,Guinea,Gueckedou,Confirmed,Female,36,0
2014-W08,Guinea,Gueckedou,Confirmed,Female,36,0
2014-W09,Guinea,Gueckedou,Confirmed,Female,36,0
2014-W10,Guinea,Gueckedou,Confirmed,Female,36,0
2014-W11,Guinea,Gueckedou,Confirmed,Female,36,0
2014-W12,Guinea,Gueckedou,Confirmed,Female,36,0
2014-W13,Guinea,Gueckedou,Confirmed,Female,36,0
2014-W14,Guinea,Gueckedou,Confirmed,Female,36,0
2014-W15,Guinea,Gueckedou,Confirmed,Female,36,1
2014-W16,Guinea,Gueckedou,Confirmed,Female,36,0
2014-W17,Guinea,Gueckedou,Confirmed,Female,36,0
2014-W18,Guinea,Gueckedou,Confirmed,Female,36,1
2014-W19,Guinea,Gueckedou,Confirmed,Female,36,0
2014-W20,Guinea,Gueckedou,Confirmed,Female,36,0
2014-W21,Guinea,Gueckedou,Confirmed,Female,36,0
2014-W22,Guinea,Gueckedou,Confirmed,Female,36,0
2014-W23,Guinea,Gueckedou,Confirmed,Female,36,0
2014-W24,Guinea,Gueckedou,Confirmed,Female,36,1
2014-W25,Guinea,Gueckedou,Confirmed,Female,36,0
2014-W26,Guinea,Gueckedou,Confirmed,Female,36,0
2014-W27,Guinea,Gueckedou,Confirmed,Female,36,0
2014-W28,Guinea,Gueckedou,Confirmed,Female,36,0
2014-W29,Guinea,Gueckedou,Confirmed,Female,36,0
2014-W30,Guinea,Gueckedou,Confirmed,Female,36,0
2014-W31,Guinea,Gueckedou,Confirmed,Female,36,0
2014-W32,Guinea,Gueckedou,Confirmed,Female,36,0
2014-W33,Guinea,Gueckedou,Confirmed,Female,36,0
2014-W34,Guinea,Gueckedou,Confirmed,Female,36,0
2014-W35,Guinea,Gueckedou,Confirmed,Female,36,0
2014-W36,Guinea,Gueckedou,Confirmed,Female,36,0
2014-W37,Guinea,Gueckedou,Confirmed,Female,36,0
2014-W38,Guinea,Gueckedou,Confirmed,Female,36,0
2014-W39,Guinea,Gueckedou,Confirmed,Female,36,0
NA,Guinea,Gueckedou,Confirmed,Female,36,0
2014-W01,Guinea,Gueckedou,Confirmed,Female,37,0
2014-W02,Guinea,Gueckedou,Confirmed,Female,37,0
2014-W04,Guinea,Gueckedou,Confirmed,Female,37,0
2014-W05,Guinea,Gueckedou,Confirmed,Female,37,0
2014-W06,Guinea,Gueckedou,Confirmed,Female,37,0
2014-W07,Guinea,Gueckedou,Confirmed,Female,37,0
2014-W08,Guinea,Gueckedou,Confirmed,Female,37,0
2014-W09,Guinea,Gueckedou,Confirmed,Female,37,0
2014-W10,Guinea,Gueckedou,Confirmed,Female,37,0
2014-W11,Guinea,Gueckedou,Confirmed,Female,37,0
2014-W12,Guinea,Gueckedou,Confirmed,Female,37,0
2014-W13,Guinea,Gueckedou,Confirmed,Female,37,0
2014-W14,Guinea,Gueckedou,Confirmed,Female,37,0
2014-W15,Guinea,Gueckedou,Confirmed,Female,37,0
2014-W16,Guinea,Gueckedou,Confirmed,Female,37,0
2014-W17,Guinea,Gueckedou,Confirmed,Female,37,0
2014-W18,Guinea,Gueckedou,Confirmed,Female,37,0
2014-W19,Guinea,Gueckedou,Confirmed,Female,37,0
2014-W20,Guinea,Gueckedou,Confirmed,Female,37,0
2014-W21,Guinea,Gueckedou,Confirmed,Female,37,0
2014-W22,Guinea,Gueckedou,Confirmed,Female,37,0
2014-W23,Guinea,Gueckedou,Confirmed,Female,37,0
2014-W24,Guinea,Gueckedou,Confirmed,Female,37,0
2014-W25,Guinea,Gueckedou,Confirmed,Female,37,0
2014-W26,Guinea,Gueckedou,Confirmed,Female,37,0
2014-W27,Guinea,Gueckedou,Confirmed,Female,37,0
2014-W28,Guinea,Gueckedou,Confirmed,Female,37,0
2014-W29,Guinea,Gueckedou,Confirmed,Female,37,0
2014-W30,Guinea,Gueckedou,Confirmed,Female,37,1
2014-W31,Guinea,Gueckedou,Confirmed,Female,37,0
2014-W32,Guinea,Gueckedou,Confirmed,Female,37,0
2014-W33,Guinea,Gueckedou,Confirmed,Female,37,0
2014-W34,Guinea,Gueckedou,Confirmed,Female,37,0
2014-W35,Guinea,Gueckedou,Confirmed,Female,37,0
2014-W36,Guinea,Gueckedou,Confirmed,Female,37,0
2014-W37,Guinea,Gueckedou,Confirmed,Female,37,0
2014-W38,Guinea,Gueckedou,Confirmed,Female,37,0
2014-W39,Guinea,Gueckedou,Confirmed,Female,37,0
NA,Guinea,Gueckedou,Confirmed,Female,37,0
2014-W01,Guinea,Gueckedou,Confirmed,Female,38,0
2014-W02,Guinea,Gueckedou,Confirmed,Female,38,0
2014-W04,Guinea,Gueckedou,Confirmed,Female,38,0
2014-W05,Guinea,Gueckedou,Confirmed,Female,38,0
2014-W06,Guinea,Gueckedou,Confirmed,Female,38,0
2014-W07,Guinea,Gueckedou,Confirmed,Female,38,0
2014-W08,Guinea,Gueckedou,Confirmed,Female,38,0
2014-W09,Guinea,Gueckedou,Confirmed,Female,38,0
2014-W10,Guinea,Gueckedou,Confirmed,Female,38,0
2014-W11,Guinea,Gueckedou,Confirmed,Female,38,0
2014-W12,Guinea,Gueckedou,Confirmed,Female,38,0
2014-W13,Guinea,Gueckedou,Confirmed,Female,38,0
2014-W14,Guinea,Gueckedou,Confirmed,Female,38,0
2014-W15,Guinea,Gueckedou,Confirmed,Female,38,0
2014-W16,Guinea,Gueckedou,Confirmed,Female,38,0
2014-W17,Guinea,Gueckedou,Confirmed,Female,38,0
2014-W18,Guinea,Gueckedou,Confirmed,Female,38,1
2014-W19,Guinea,Gueckedou,Confirmed,Female,38,0
2014-W20,Guinea,Gueckedou,Confirmed,Female,38,0
2014-W21,Guinea,Gueckedou,Confirmed,Female,38,0
2014-W22,Guinea,Gueckedou,Confirmed,Female,38,1
2014-W23,Guinea,Gueckedou,Confirmed,Female,38,0
2014-W24,Guinea,Gueckedou,Confirmed,Female,38,1
2014-W25,Guinea,Gueckedou,Confirmed,Female,38,0
2014-W26,Guinea,Gueckedou,Confirmed,Female,38,1
2014-W27,Guinea,Gueckedou,Confirmed,Female,38,0
2014-W28,Guinea,Gueckedou,Confirmed,Female,38,0
2014-W29,Guinea,Gueckedou,Confirmed,Female,38,0
2014-W30,Guinea,Gueckedou,Confirmed,Female,38,0
2014-W31,Guinea,Gueckedou,Confirmed,Female,38,1
2014-W32,Guinea,Gueckedou,Confirmed,Female,38,0
2014-W33,Guinea,Gueckedou,Confirmed,Female,38,0
2014-W34,Guinea,Gueckedou,Confirmed,Female,38,0
2014-W35,Guinea,Gueckedou,Confirmed,Female,38,0
2014-W36,Guinea,Gueckedou,Confirmed,Female,38,0
2014-W37,Guinea,Gueckedou,Confirmed,Female,38,0
2014-W38,Guinea,Gueckedou,Confirmed,Female,38,0
2014-W39,Guinea,Gueckedou,Confirmed,Female,38,0
NA,Guinea,Gueckedou,Confirmed,Female,38,0
2014-W01,Guinea,Gueckedou,Confirmed,Female,39,0
2014-W02,Guinea,Gueckedou,Confirmed,Female,39,0
2014-W04,Guinea,Gueckedou,Confirmed,Female,39,0
2014-W05,Guinea,Gueckedou,Confirmed,Female,39,0
2014-W06,Guinea,Gueckedou,Confirmed,Female,39,0
2014-W07,Guinea,Gueckedou,Confirmed,Female,39,0
2014-W08,Guinea,Gueckedou,Confirmed,Female,39,0
2014-W09,Guinea,Gueckedou,Confirmed,Female,39,0
2014-W10,Guinea,Gueckedou,Confirmed,Female,39,0
2014-W11,Guinea,Gueckedou,Confirmed,Female,39,0
2014-W12,Guinea,Gueckedou,Confirmed,Female,39,0
2014-W13,Guinea,Gueckedou,Confirmed,Female,39,0
2014-W14,Guinea,Gueckedou,Confirmed,Female,39,0
2014-W15,Guinea,Gueckedou,Confirmed,Female,39,1
2014-W16,Guinea,Gueckedou,Confirmed,Female,39,0
2014-W17,Guinea,Gueckedou,Confirmed,Female,39,0
2014-W18,Guinea,Gueckedou,Confirmed,Female,39,0
2014-W19,Guinea,Gueckedou,Confirmed,Female,39,0
2014-W20,Guinea,Gueckedou,Confirmed,Female,39,0
2014-W21,Guinea,Gueckedou,Confirmed,Female,39,0
2014-W22,Guinea,Gueckedou,Confirmed,Female,39,0
2014-W23,Guinea,Gueckedou,Confirmed,Female,39,0
2014-W24,Guinea,Gueckedou,Confirmed,Female,39,0
2014-W25,Guinea,Gueckedou,Confirmed,Female,39,0
2014-W26,Guinea,Gueckedou,Confirmed,Female,39,0
2014-W27,Guinea,Gueckedou,Confirmed,Female,39,0
2014-W28,Guinea,Gueckedou,Confirmed,Female,39,0
2014-W29,Guinea,Gueckedou,Confirmed,Female,39,0
2014-W30,Guinea,Gueckedou,Confirmed,Female,39,0
2014-W31,Guinea,Gueckedou,Confirmed,Female,39,0
2014-W32,Guinea,Gueckedou,Confirmed,Female,39,0
2014-W33,Guinea,Gueckedou,Confirmed,Female,39,0
2014-W34,Guinea,Gueckedou,Confirmed,Female,39,0
2014-W35,Guinea,Gueckedou,Confirmed,Female,39,0
2014-W36,Guinea,Gueckedou,Confirmed,Female,39,0
2014-W37,Guinea,Gueckedou,Confirmed,Female,39,0
2014-W38,Guinea,Gueckedou,Confirmed,Female,39,0
2014-W39,Guinea,Gueckedou,Confirmed,Female,39,0
NA,Guinea,Gueckedou,Confirmed,Female,39,0
2014-W01,Guinea,Boffa,Confirmed,Male,35,0
2014-W02,Guinea,Boffa,Confirmed,Male,35,0
2014-W04,Guinea,Boffa,Confirmed,Male,35,0
2014-W05,Guinea,Boffa,Confirmed,Male,35,0
2014-W06,Guinea,Boffa,Confirmed,Male,35,0
2014-W07,Guinea,Boffa,Confirmed,Male,35,0
2014-W08,Guinea,Boffa,Confirmed,Male,35,0
2014-W09,Guinea,Boffa,Confirmed,Male,35,0
2014-W10,Guinea,Boffa,Confirmed,Male,35,0
2014-W11,Guinea,Boffa,Confirmed,Male,35,0
2014-W12,Guinea,Boffa,Confirmed,Male,35,0
2014-W13,Guinea,Boffa,Confirmed,Male,35,0
2014-W14,Guinea,Boffa,Confirmed,Male,35,0
2014-W15,Guinea,Boffa,Confirmed,Male,35,0
